date,text,rating,translated_text,jumlah_kata_awal,cleaned_text,tokenized_text,initial_token_count,stopword_removed_text,token_count,stemmed_text,ulasan_bersih,skor_lexicon,skor_lexicon_ke_rating,sentimen_multiclass
2023-02-18,Dari kemarin error mulu gak bisa dibuka,1,Dari kemarin error mulu gak bisa dibuka,7,dari kemarin error mulu gak bisa dibuka,"['dari', 'kemarin', 'error', 'mulu', 'gak', 'bisa', 'dibuka']",7,"['kemarin', 'error', 'mulu', 'dibuka']",4,"['kemarin', 'error', 'mulu', 'buka']",kemarin error mulu buka,-9,1,Negatif
2023-02-17,"Pas awal” make ini bagus banget, tp makin sini ko jd aga turun si, masa film yg di download gabisa ditonton :” pdhl sinyal bagus, trs iseng coba pake wifi sama aja",4,"Pas awal” make ini bagus banget, tp makin sini ko jd aga turun si, masa film yg di download gabisa ditonton :” pdhl sinyal bagus, trs iseng coba pake wifi sama aja",32,pas awal” make ini bagus banget tp makin sini ko jd aga turun si masa film yg di download gabisa ditonton ” pdhl sinyal bagus trs iseng coba pake wifi sama aja,"['pas', 'awal', '”', 'make', 'ini', 'bagus', 'banget', 'tp', 'makin', 'sini', 'ko', 'jd', 'aga', 'turun', 'si', 'masa', 'film', 'yg', 'di', 'download', 'gabisa', 'ditonton', '”', 'pdhl', 'sinyal', 'bagus', 'trs', 'iseng', 'coba', 'pake', 'wifi', 'sama', 'aja']",33,"['pas', '”', 'make', 'tp', 'ko', 'jd', 'aga', 'turun', 'si', 'film', 'download', 'gabisa', 'ditonton', '”', 'pdhl', 'sinyal', 'trs', 'iseng', 'coba', 'pake', 'wifi', 'aja']",22,"['pas', '', 'make', 'tp', 'ko', 'jd', 'aga', 'turun', 'si', 'film', 'download', 'gabisa', 'tonton', '', 'pdhl', 'sinyal', 'trs', 'iseng', 'coba', 'pake', 'wifi', 'aja']",pas  make tp ko jd aga turun si film download gabisa tonton  pdhl sinyal trs iseng coba pake wifi aja,-7,1,Negatif
2023-02-17,Kenapa sekarang buat redmi note 9 ngga bisa buat ip 11 juga ngga bisa hadeh,1,Kenapa sekarang untuk redmi note 9 tidak bisa membuat ip 11 juga tidak bisa memilikinya,15,kenapa sekarang untuk redmi note tidak bisa membuat ip juga tidak bisa memilikinya,"['kenapa', 'sekarang', 'untuk', 'redmi', 'note', 'tidak', 'bisa', 'membuat', 'ip', 'juga', 'tidak', 'bisa', 'memilikinya']",13,"['redmi', 'note', 'ip', 'memilikinya']",4,"['redmi', 'note', 'ip', 'milik']",redmi note ip milik,1,3,Netral
2023-02-17,The app is not working today since 3pm-ish Jakarta time. Help center advises to uninstall and reinstall. Have done it. No progress. Still not working. I am using iphone 7 telkomsel for connection. Please resolve this. It’s been 9 hrs.,3,Aplikasi tidak berfungsi hari ini sejak jam 3 sore waktu Jakarta. Pusat bantuan menyarankan untuk menghapus instalasi dan menginstal ulang. Telah melakukannya. Tidak ada kemajuan. Masih tidak berfungsi. Saya menggunakan iphone 7 telkomsel untuk koneksi. Tolong selesaikan ini. Sudah jam 9.,40,aplikasi tidak berfungsi hari ini sejak jam sore waktu jakarta pusat bantuan menyarankan untuk menghapus instalasi dan menginstal ulang telah melakukannya tidak ada kemajuan masih tidak berfungsi saya menggunakan iphone telkomsel untuk koneksi tolong selesaikan ini sudah jam,"['aplikasi', 'tidak', 'berfungsi', 'hari', 'ini', 'sejak', 'jam', 'sore', 'waktu', 'jakarta', 'pusat', 'bantuan', 'menyarankan', 'untuk', 'menghapus', 'instalasi', 'dan', 'menginstal', 'ulang', 'telah', 'melakukannya', 'tidak', 'ada', 'kemajuan', 'masih', 'tidak', 'berfungsi', 'saya', 'menggunakan', 'iphone', 'telkomsel', 'untuk', 'koneksi', 'tolong', 'selesaikan', 'ini', 'sudah', 'jam']",38,"['berfungsi', 'jam', 'sore', 'jakarta', 'pusat', 'bantuan', 'menyarankan', 'menghapus', 'instalasi', 'menginstal', 'ulang', 'melakukannya', 'kemajuan', 'berfungsi', 'iphone', 'telkomsel', 'koneksi', 'selesaikan', 'jam']",19,"['fungsi', 'jam', 'sore', 'jakarta', 'pusat', 'bantu', 'saran', 'hapus', 'instalasi', 'menginstal', 'ulang', 'laku', 'maju', 'fungsi', 'iphone', 'telkomsel', 'koneksi', 'selesai', 'jam']",fungsi jam sore jakarta pusat bantu saran hapus instalasi menginstal ulang laku maju fungsi iphone telkomsel koneksi selesai jam,-15,1,Negatif
2023-02-17,"Aplikasinya ngestuck
Websitenya jg gamau itu kenapa ya",3,"Aplikasinya ngestuck
Websitenya jg gamau itu kenapa ya",8,aplikasinya ngestuck websitenya jg gamau itu kenapa ya,"['aplikasinya', 'ngestuck', 'websitenya', 'jg', 'gamau', 'itu', 'kenapa', 'ya']",8,"['aplikasinya', 'ngestuck', 'websitenya', 'jg', 'gamau', 'ya']",6,"['aplikasi', 'ngestuck', 'websitenya', 'jg', 'gamau', 'ya']",aplikasi ngestuck websitenya jg gamau ya,-4,1,Negatif
2023-02-17,Kenapa habis update tidak bisa masuk sama sekali… kecewa jadinya,1,Kenapa habis update tidak bisa masuk sama sekali… kecewa jadinya,10,kenapa habis update tidak bisa masuk sama sekali… kecewa jadinya,"['kenapa', 'habis', 'update', 'tidak', 'bisa', 'masuk', 'sama', 'sekali…', 'kecewa', 'jadinya']",10,"['habis', 'update', 'masuk', 'sekali…', 'kecewa']",5,"['habis', 'update', 'masuk', 'sekali', 'kecewa']",habis update masuk sekali kecewa,-7,1,Negatif
2023-02-17,9 hours outtage so far without any communication in their socials informing subscribers whatsoever.  We have to find out via twitter hashtag and o boy the conments are fun.,1,"9 jam terhenti sejauh ini tanpa komunikasi apa pun di media sosial mereka yang memberi tahu pelanggan apa pun.  Kita harus mencari tahu melalui hashtag twitter dan ya, komentarnya menyenangkan.",29,jam terhenti sejauh ini tanpa komunikasi apa pun di media sosial mereka yang memberi tahu pelanggan apa pun kita harus mencari tahu melalui hashtag twitter dan ya komentarnya menyenangkan,"['jam', 'terhenti', 'sejauh', 'ini', 'tanpa', 'komunikasi', 'apa', 'pun', 'di', 'media', 'sosial', 'mereka', 'yang', 'memberi', 'tahu', 'pelanggan', 'apa', 'pun', 'kita', 'harus', 'mencari', 'tahu', 'melalui', 'hashtag', 'twitter', 'dan', 'ya', 'komentarnya', 'menyenangkan']",29,"['jam', 'terhenti', 'komunikasi', 'media', 'sosial', 'pelanggan', 'mencari', 'hashtag', 'twitter', 'ya', 'komentarnya', 'menyenangkan']",12,"['jam', 'henti', 'komunikasi', 'media', 'sosial', 'langgan', 'cari', 'hashtag', 'twitter', 'ya', 'komentar', 'senang']",jam henti komunikasi media sosial langgan cari hashtag twitter ya komentar senang,-5,1,Negatif
2023-02-17,"Just installed for few hours then cant be used, I already paid for 1 month, why?any solution?",3,"Baru dipasang beberapa jam lalu tidak bisa digunakan, saya sudah bayar 1 bulan, kenapa? Ada solusinya?",17,baru dipasang beberapa jam lalu tidak bisa digunakan saya sudah bayar bulan kenapa ada solusinya,"['baru', 'dipasang', 'beberapa', 'jam', 'lalu', 'tidak', 'bisa', 'digunakan', 'saya', 'sudah', 'bayar', 'bulan', 'kenapa', 'ada', 'solusinya']",15,"['dipasang', 'jam', 'bayar', 'solusinya']",4,"['pasang', 'jam', 'bayar', 'solusi']",pasang jam bayar solusi,4,5,Positif
2023-02-17,Kok tidak bisa di bukak ada apa dengan aplikasi ini ?,1,Kok tidak bisa di bukak ada apa dengan aplikasi ini ?,11,kok tidak bisa di bukak ada apa dengan aplikasi ini,"['kok', 'tidak', 'bisa', 'di', 'bukak', 'ada', 'apa', 'dengan', 'aplikasi', 'ini']",10,['bukak'],1,['bukak'],bukak,0,3,Netral
2023-02-17,Kenapa selalu muncul beginian anjir,1,Kenapa selalu muncul beginian anjir,5,kenapa selalu muncul beginian anjir,"['kenapa', 'selalu', 'muncul', 'beginian', 'anjir']",5,"['muncul', 'anjir']",2,"['muncul', 'anjir']",muncul anjir,-6,1,Negatif
2023-02-17,Kenapa aplikasinya tertulis something wrong diulang berkali kali tetap sama tidak bisa terbuka padahal sy sdh bayar buat setahun,2,Kenapa aplikasinya tertulis something wrong diulang berkali kali tetap sama tidak bisa terbuka padahal sy sdh bayar buat setahun,19,kenapa aplikasinya tertulis something wrong diulang berkali kali tetap sama tidak bisa terbuka padahal sy sdh bayar buat setahun,"['kenapa', 'aplikasinya', 'tertulis', 'something', 'wrong', 'diulang', 'berkali', 'kali', 'tetap', 'sama', 'tidak', 'bisa', 'terbuka', 'padahal', 'sy', 'sdh', 'bayar', 'buat', 'setahun']",19,"['aplikasinya', 'tertulis', 'something', 'wrong', 'diulang', 'berkali', 'kali', 'terbuka', 'sy', 'sdh', 'bayar', 'setahun']",12,"['aplikasi', 'tulis', 'something', 'wrong', 'ulang', 'kali', 'kali', 'buka', 'sy', 'sdh', 'bayar', 'tahun']",aplikasi tulis something wrong ulang kali kali buka sy sdh bayar tahun,-10,1,Negatif
2023-02-17,knp update an trbaru tidak bisa dbuka,1,knp update an trbaru tidak bisa dbuka,7,knp update an trbaru tidak bisa dbuka,"['knp', 'update', 'an', 'trbaru', 'tidak', 'bisa', 'dbuka']",7,"['knp', 'update', 'an', 'trbaru', 'dbuka']",5,"['knp', 'update', 'an', 'trbaru', 'dbuka']",knp update an trbaru dbuka,0,3,Netral
2023-02-17,Mengapa aplikasinya error padahal sudah berlangganan :(,1,Mengapa aplikasinya error padahal sudah berlangganan :(,7,mengapa aplikasinya error padahal sudah berlangganan,"['mengapa', 'aplikasinya', 'error', 'padahal', 'sudah', 'berlangganan']",6,"['aplikasinya', 'error', 'berlangganan']",3,"['aplikasi', 'error', 'langgan']",aplikasi error langgan,-7,1,Negatif
2023-02-17,gabisa,2,gabisa,1,gabisa,['gabisa'],1,['gabisa'],1,['gabisa'],gabisa,0,3,Netral
2023-02-17,Kenapa setelah saya bayar biaya berlangganan aplikasi nya langsung error dan selalu ada warning try again later. Ini kenapa jadi gini? Saya coba berulang kali ngga ada perubahan sampai di update aplikasi nya pun tetap muncul peringatan yang sama.,1,Kenapa setelah saya bayar biaya berlangganan aplikasi nya langsung error dan selalu ada warning try again later. Ini kenapa jadi gini? Saya coba berulang kali ngga ada perubahan sampai di update aplikasi nya pun tetap muncul peringatan yang sama.,39,kenapa setelah saya bayar biaya berlangganan aplikasi nya langsung error dan selalu ada warning try again later ini kenapa jadi gini saya coba berulang kali ngga ada perubahan sampai di update aplikasi nya pun tetap muncul peringatan yang sama,"['kenapa', 'setelah', 'saya', 'bayar', 'biaya', 'berlangganan', 'aplikasi', 'nya', 'langsung', 'error', 'dan', 'selalu', 'ada', 'warning', 'try', 'again', 'later', 'ini', 'kenapa', 'jadi', 'gini', 'saya', 'coba', 'berulang', 'kali', 'ngga', 'ada', 'perubahan', 'sampai', 'di', 'update', 'aplikasi', 'nya', 'pun', 'tetap', 'muncul', 'peringatan', 'yang', 'sama']",39,"['bayar', 'biaya', 'berlangganan', 'langsung', 'error', 'warning', 'try', 'again', 'later', 'gini', 'coba', 'berulang', 'kali', 'ngga', 'perubahan', 'update', 'muncul', 'peringatan']",18,"['bayar', 'biaya', 'langgan', 'langsung', 'error', 'warning', 'try', 'again', 'later', 'gin', 'coba', 'ulang', 'kali', 'ngga', 'ubah', 'update', 'muncul', 'ingat']",bayar biaya langgan langsung error warning try again later gin coba ulang kali ngga ubah update muncul ingat,-12,1,Negatif
2023-02-17,Duhhhh updated but cannot play the movie,1,Duhhhh sudah update tapi tidak bisa memutar filmnya,7,duhhhh sudah update tapi tidak bisa memutar filmnya,"['duhhhh', 'sudah', 'update', 'tapi', 'tidak', 'bisa', 'memutar', 'filmnya']",8,"['duhhhh', 'update', 'memutar', 'filmnya']",4,"['duhhhh', 'update', 'putar', 'film']",duhhhh update putar film,0,3,Netral
2023-02-16,Gs,5,Gs,1,gs,['gs'],1,['gs'],1,['gs'],gs,0,3,Netral
2023-02-17,something went wrong please try again tolong solusinya,1,something went wrong please try again tolong solusinya,8,something went wrong please try again tolong solusinya,"['something', 'went', 'wrong', 'please', 'try', 'again', 'tolong', 'solusinya']",8,"['something', 'went', 'wrong', 'please', 'try', 'again', 'solusinya']",7,"['something', 'went', 'wrong', 'please', 'try', 'again', 'solusi']",something went wrong please try again solusi,0,3,Netral
2023-02-09,"Kereenn, asli",5,"Kereenn, asli",2,kereenn asli,"['kereenn', 'asli']",2,"['kereenn', 'asli']",2,"['kereenn', 'asli']",kereenn asli,2,4,Positif
2023-02-11,"Super simple feature , they just so lazy",1,"Fitur super sederhana, mereka sangat malas",8,fitur super sederhana mereka sangat malas,"['fitur', 'super', 'sederhana', 'mereka', 'sangat', 'malas']",6,"['fitur', 'super', 'sederhana', 'malas']",4,"['fitur', 'super', 'sederhana', 'malas']",fitur super sederhana malas,-11,1,Negatif
2023-02-09,"Need to add auto download off option.. this ""must"" be an option to choose",1,"Perlu menambahkan opsi unduh otomatis.. ini ""harus"" menjadi opsi untuk dipilih",14,perlu menambahkan opsi unduh otomatis ini harus menjadi opsi untuk dipilih,"['perlu', 'menambahkan', 'opsi', 'unduh', 'otomatis', 'ini', 'harus', 'menjadi', 'opsi', 'untuk', 'dipilih']",11,"['opsi', 'unduh', 'otomatis', 'opsi', 'dipilih']",5,"['opsi', 'unduh', 'otomatis', 'opsi', 'pilih']",opsi unduh otomatis opsi pilih,1,3,Netral
2023-02-08,tidak dapat kode sms dari no hp yang saya login,5,tidak dapat kode sms dari no hp yang saya login,10,tidak dapat kode sms dari no hp yang saya login,"['tidak', 'dapat', 'kode', 'sms', 'dari', 'no', 'hp', 'yang', 'saya', 'login']",10,"['kode', 'sms', 'no', 'hp', 'login']",5,"['kode', 'sms', 'no', 'hp', 'login']",kode sms no hp login,-3,2,Negatif
2023-01-16,jozz,5,jozz,1,jozz,['jozz'],1,['jozz'],1,['jozz'],jozz,0,3,Netral
2023-02-07,"gajelass ni gapernah lancarr pas muter video nya padahal jaringan internet aman aman aja nonton netflix lancarr aja gada pernah buffering jelek sekali,menyesal subscribe.",1,"gajelass ni gapernah lancarr pas muter video nya padahal jaringan internet aman aman aja nonton netflix lancarr aja gada pernah buffering jelek sekali,menyesal subscribe.",24,gajelass ni gapernah lancarr pas muter video nya padahal jaringan internet aman aman aja nonton netflix lancarr aja gada pernah buffering jelek sekalimenyesal subscribe,"['gajelass', 'ni', 'gapernah', 'lancarr', 'pas', 'muter', 'video', 'nya', 'padahal', 'jaringan', 'internet', 'aman', 'aman', 'aja', 'nonton', 'netflix', 'lancarr', 'aja', 'gada', 'pernah', 'buffering', 'jelek', 'sekalimenyesal', 'subscribe']",24,"['gajelass', 'ni', 'gapernah', 'lancarr', 'pas', 'muter', 'video', 'jaringan', 'internet', 'aman', 'aman', 'aja', 'nonton', 'netflix', 'lancarr', 'aja', 'gada', 'buffering', 'jelek', 'sekalimenyesal', 'subscribe']",21,"['gajelass', 'ni', 'gapernah', 'lancarr', 'pas', 'muter', 'video', 'jaring', 'internet', 'aman', 'aman', 'aja', 'nonton', 'netflix', 'lancarr', 'aja', 'gada', 'buffering', 'jelek', 'sekalimenyesal', 'subscribe']",gajelass ni gapernah lancarr pas muter video jaring internet aman aman aja nonton netflix lancarr aja gada buffering jelek sekalimenyesal subscribe,0,3,Netral
2023-02-05,"I was downloading a movie until it was 84% completed, then the next time I opened the app it went back to 40%. Then I closed the app and opened it again to try and see if it can recover the previous progress, it went back to 0%. Thanks Disney for draining my roaming internet quota!",1,"Saya mengunduh film hingga 84% selesai, lalu saat berikutnya saya membuka aplikasi, kecepatannya kembali menjadi 40%. Kemudian saya menutup aplikasi dan membukanya lagi untuk mencoba dan melihat apakah dapat memulihkan kemajuan sebelumnya, kembali ke 0%. Terima kasih Disney karena telah menguras kuota internet roaming saya!",56,saya mengunduh film hingga selesai lalu saat berikutnya saya membuka aplikasi kecepatannya kembali menjadi kemudian saya menutup aplikasi dan membukanya lagi untuk mencoba dan melihat apakah dapat memulihkan kemajuan sebelumnya kembali ke terima kasih disney karena telah menguras kuota internet roaming saya,"['saya', 'mengunduh', 'film', 'hingga', 'selesai', 'lalu', 'saat', 'berikutnya', 'saya', 'membuka', 'aplikasi', 'kecepatannya', 'kembali', 'menjadi', 'kemudian', 'saya', 'menutup', 'aplikasi', 'dan', 'membukanya', 'lagi', 'untuk', 'mencoba', 'dan', 'melihat', 'apakah', 'dapat', 'memulihkan', 'kemajuan', 'sebelumnya', 'kembali', 'ke', 'terima', 'kasih', 'disney', 'karena', 'telah', 'menguras', 'kuota', 'internet', 'roaming', 'saya']",42,"['mengunduh', 'film', 'selesai', 'membuka', 'kecepatannya', 'menutup', 'membukanya', 'mencoba', 'memulihkan', 'kemajuan', 'terima', 'kasih', 'menguras', 'kuota', 'internet', 'roaming']",16,"['unduh', 'film', 'selesai', 'buka', 'cepat', 'tutup', 'buka', 'coba', 'pulih', 'maju', 'terima', 'kasih', 'uras', 'kuota', 'internet', 'roaming']",unduh film selesai buka cepat tutup buka coba pulih maju terima kasih uras kuota internet roaming,-20,1,Negatif
2023-02-04,"I used to have it as the easiest way to cast to my samsung smart tv but now, it said both my STB and samsung tv is not supported. Whatttt????",1,"Dulu saya memilikinya sebagai cara termudah untuk mentransmisi ke smart tv samsung saya, tetapi sekarang dikatakan STB dan samsung tv saya tidak didukung. Apa????",30,dulu saya memilikinya sebagai cara termudah untuk mentransmisi ke smart tv samsung saya tetapi sekarang dikatakan stb dan samsung tv saya tidak didukung apa,"['dulu', 'saya', 'memilikinya', 'sebagai', 'cara', 'termudah', 'untuk', 'mentransmisi', 'ke', 'smart', 'tv', 'samsung', 'saya', 'tetapi', 'sekarang', 'dikatakan', 'stb', 'dan', 'samsung', 'tv', 'saya', 'tidak', 'didukung', 'apa']",24,"['memilikinya', 'termudah', 'mentransmisi', 'smart', 'tv', 'samsung', 'stb', 'samsung', 'tv', 'didukung']",10,"['milik', 'mudah', 'transmisi', 'smart', 'tv', 'samsung', 'stb', 'samsung', 'tv', 'dukung']",milik mudah transmisi smart tv samsung stb samsung tv dukung,4,5,Positif
2023-01-30,"Please add age settings so when we watch movie/show that have a mature content warning, we don’t have to confirm our age everytime. Please, it’s annoying especially when you are watching a show, going back and forth just doing this every episode. Let us relax and enjoy without doing this ever. Thank you",3,"Silakan tambahkan pengaturan usia sehingga ketika kita menonton film/acara yang memiliki peringatan konten dewasa, kita tidak perlu memastikan usia kita setiap saat. Tolong, itu menjengkelkan terutama ketika Anda menonton sebuah acara, bolak-balik melakukan ini setiap episode. Mari kita bersantai dan menikmati tanpa melakukan ini selamanya. Terima kasih",53,silakan tambahkan pengaturan usia sehingga ketika kita menonton filmacara yang memiliki peringatan konten dewasa kita tidak perlu memastikan usia kita setiap saat tolong itu menjengkelkan terutama ketika anda menonton sebuah acara bolakbalik melakukan ini setiap episode mari kita bersantai dan menikmati tanpa melakukan ini selamanya terima kasih,"['silakan', 'tambahkan', 'pengaturan', 'usia', 'sehingga', 'ketika', 'kita', 'menonton', 'filmacara', 'yang', 'memiliki', 'peringatan', 'konten', 'dewasa', 'kita', 'tidak', 'perlu', 'memastikan', 'usia', 'kita', 'setiap', 'saat', 'tolong', 'itu', 'menjengkelkan', 'terutama', 'ketika', 'anda', 'menonton', 'sebuah', 'acara', 'bolakbalik', 'melakukan', 'ini', 'setiap', 'episode', 'mari', 'kita', 'bersantai', 'dan', 'menikmati', 'tanpa', 'melakukan', 'ini', 'selamanya', 'terima', 'kasih']",47,"['silakan', 'tambahkan', 'pengaturan', 'usia', 'filmacara', 'memiliki', 'peringatan', 'konten', 'dewasa', 'usia', 'menjengkelkan', 'acara', 'bolakbalik', 'episode', 'mari', 'bersantai', 'menikmati', 'terima', 'kasih']",19,"['sila', 'tambah', 'atur', 'usia', 'filmacara', 'milik', 'ingat', 'konten', 'dewasa', 'usia', 'jengkel', 'acara', 'bolakbalik', 'episode', 'mari', 'santa', 'nikmat', 'terima', 'kasih']",sila tambah atur usia filmacara milik ingat konten dewasa usia jengkel acara bolakbalik episode mari santa nikmat terima kasih,-6,1,Negatif
